model,text,text_hash,predicted_label,predicted_score,all_labels,all_scores,status
facebook_bart,CORRECTION OF RECTAL PROLAPSE VIA LAPAROSCOPIC.,1b65847bf8d4f17422d76afa43b573cf,critical,0.4681764245033264,"['critical', 'high severity', 'medium severity', 'moderate severity', 'low severity']","[0.4681764245033264, 0.1730787605047226, 0.16144245862960815, 0.129774808883667, 0.06752752512693405]",success
facebook_bart,VDA ENDOSCOPY.,a4b7833d4da89492a72ac16a669e2e32,critical,0.38250598311424255,"['critical', 'medium severity', 'high severity', 'moderate severity', 'low severity']","[0.38250598311424255, 0.18224042654037476, 0.1609506905078888, 0.15926142036914825, 0.11504147201776505]",success
facebook_bart,FULGURATION OF CONDYLOMAS.,abe6f17e7615e626883578f7de428b46,critical,0.3527342975139618,"['critical', 'high severity', 'medium severity', 'moderate severity', 'low severity']","[0.3527342975139618, 0.2510390281677246, 0.17535704374313354, 0.1196739599108696, 0.10119566321372986]",success
facebook_bart,"CVC IMPLANTATION, UMBILICAL HERNIORRHAPHY",12b57afd0b55aafd571f0cd1bc4514c2,high severity,0.288862407207489,"['high severity', 'medium severity', 'critical', 'moderate severity', 'low severity']","[0.288862407207489, 0.269303560256958, 0.2456589937210083, 0.13147422671318054, 0.06470085680484772]",success
facebook_bart,NERVE RELEASE AND BONE REMODELING.,1421384a9e522906dd2e1cf71f4813d6,critical,0.3269042670726776,"['critical', 'medium severity', 'moderate severity', 'high severity', 'low severity']","[0.3269042670726776, 0.22735366225242615, 0.18904435634613037, 0.1574990600347519, 0.09919867664575577]",success
facebook_bart,KNEE ARTHRSCOPY,b225f9bfd78d43cb73fe04f5918b0be9,critical,0.4197880029678345,"['critical', 'high severity', 'medium severity', 'moderate severity', 'low severity']","[0.4197880029678345, 0.21737049520015717, 0.16224606335163116, 0.1021391972899437, 0.09845620393753052]",success
facebook_bart,INTESTINAL FISTULA CLOSURE.,65cd91e429984c1b3cbe9805541f2426,high severity,0.5349196195602417,"['high severity', 'critical', 'medium severity', 'low severity', 'moderate severity']","[0.5349196195602417, 0.3141113221645355, 0.054286740720272064, 0.05005486309528351, 0.04662751033902168]",success
facebook_bart,PROSTATE TUR.,e2230b72cfefbcaaf2d31c410215bde9,moderate severity,0.2789469063282013,"['moderate severity', 'high severity', 'medium severity', 'low severity', 'critical']","[0.2789469063282013, 0.22784915566444397, 0.21419617533683777, 0.14160165190696716, 0.1374060958623886]",success
facebook_bart,WIDE LOCAL RESECTION,e4611a9103b76c03b0d82332968a8a89,critical,0.3141465485095978,"['critical', 'medium severity', 'high severity', 'moderate severity', 'low severity']","[0.3141465485095978, 0.2626540958881378, 0.17659957706928253, 0.158306285738945, 0.08829347044229507]",success
facebook_bart,ADENOAMIGDALECTOMY,a5d92bb2d59fb1eaef545a7b69027648,high severity,0.36415621638298035,"['high severity', 'critical', 'medium severity', 'moderate severity', 'low severity']","[0.36415621638298035, 0.31971076130867004, 0.12844973802566528, 0.1096915453672409, 0.07799176126718521]",success
facebook_bart,CORRECTION OF EYELID PTOSIS BLEPHAROPLASTY,3ce92164a7ef387b4819bcad08202d13,critical,0.5491857528686523,"['critical', 'high severity', 'medium severity', 'moderate severity', 'low severity']","[0.5491857528686523, 0.19432266056537628, 0.12426561117172241, 0.07228866964578629, 0.059937313199043274]",success
facebook_bart,"BONE FRAGMENT EXTRACTION, TOE EXTENSOR MECHANISM RECONSTRUCTION",04b0f3049f682f94f5bfd8410fe782fd,high severity,0.34517160058021545,"['high severity', 'critical', 'medium severity', 'moderate severity', 'low severity']","[0.34517160058021545, 0.3389711380004883, 0.16297757625579834, 0.10131516307592392, 0.05156455188989639]",success
facebook_bart,RTMN CLS,d920ebbb02afcfdcb5df3c86c5320863,critical,0.26633065938949585,"['critical', 'medium severity', 'moderate severity', 'high severity', 'low severity']","[0.26633065938949585, 0.2296917587518692, 0.21201665699481964, 0.1522022932767868, 0.13975870609283447]",success
facebook_bart,LEFT ORBIT FLOOR FRACTURE REDUCTION,f2367994415668ae1dedbd2b6a21ab57,critical,0.42644748091697693,"['critical', 'medium severity', 'moderate severity', 'high severity', 'low severity']","[0.42644748091697693, 0.17982397973537445, 0.1721404492855072, 0.13614550232887268, 0.08544261008501053]",success
facebook_bart,OPEN UMBILICAL HERNIORRHAPHY,241ba54d4a2f3d49bb9c793481121464,medium severity,0.39941850304603577,"['medium severity', 'moderate severity', 'critical', 'high severity', 'low severity']","[0.39941850304603577, 0.38811948895454407, 0.08872264623641968, 0.06856561452150345, 0.05517362430691719]",success
facebook_bart,ADENOAMIGDALECTOMY PLUS TURBINOPLASTY,e1bdf87721b59389f5446544cf53fc0a,high severity,0.689562201499939,"['high severity', 'critical', 'medium severity', 'low severity', 'moderate severity']","[0.689562201499939, 0.1893131136894226, 0.07085435092449188, 0.02747775800526142, 0.022792628034949303]",success
facebook_bart,REMOVAL OF LUMBAR SPINE OSTEOSYNTHESIS MATERIAL,90c2d885bf1cdf1e15a0f05fb1a2878d,critical,0.4251202344894409,"['critical', 'high severity', 'medium severity', 'low severity', 'moderate severity']","[0.4251202344894409, 0.19489628076553345, 0.15918397903442383, 0.11117685586214066, 0.10962265729904175]",success
facebook_bart,OSTEOTOMY OF THE RIGHT DISTAL RADIO,0e4c82beddecae3418af2dbd3a82cb08,critical,0.4000642001628876,"['critical', 'high severity', 'medium severity', 'moderate severity', 'low severity']","[0.4000642001628876, 0.21963196992874146, 0.14857232570648193, 0.12429176270961761, 0.10743975639343262]",success
facebook_bart,COLELAP,1dd067aff1b38d56e1548415a8a0d45f,critical,0.3168063461780548,"['critical', 'medium severity', 'moderate severity', 'high severity', 'low severity']","[0.3168063461780548, 0.21968401968479156, 0.1759120523929596, 0.1598433256149292, 0.12775419652462006]",success
facebook_bart,EVDA,3fef23273f38e2a7a219be0b672ba083,critical,0.3478333353996277,"['critical', 'moderate severity', 'medium severity', 'high severity', 'low severity']","[0.3478333353996277, 0.19405622780323029, 0.18634387850761414, 0.1664123684167862, 0.10535424947738647]",success
facebook_bart,HYSTEROSCOPY,e19ad9de39b287392bf7f29d4ca718c7,high severity,0.8088721036911011,"['high severity', 'critical', 'medium severity', 'low severity', 'moderate severity']","[0.8088721036911011, 0.09019866585731506, 0.048571836203336716, 0.030630886554718018, 0.02172645553946495]",success
facebook_bart,AUDITORY MEATAL RECONSTRUCTION,eb4c47ba92b03125259894d822c663c4,critical,0.3849548101425171,"['critical', 'medium severity', 'moderate severity', 'high severity', 'low severity']","[0.3849548101425171, 0.19952096045017242, 0.1975686401128769, 0.12573328614234924, 0.09222225099802017]",success
facebook_bart,FIBROM RESECTION IN THE 3RD FINGER OF THE LEFT HAND,6fa11cd369d159a5d9e8bfad60c60d7a,critical,0.48165738582611084,"['critical', 'high severity', 'medium severity', 'moderate severity', 'low severity']","[0.48165738582611084, 0.20831748843193054, 0.15990126132965088, 0.10518205910921097, 0.04494185745716095]",success
facebook_bart,MASTOPEXY,974e4698e73b6bc9f346f322c75b784f,high severity,0.5504310131072998,"['high severity', 'medium severity', 'critical', 'moderate severity', 'low severity']","[0.5504310131072998, 0.2379610687494278, 0.0948321595788002, 0.08748257160186768, 0.029293164610862732]",success
facebook_bart,ADENOIDECTOMY + TURBINOPLSATY,10e1acfa38a8d97779c2d60b73525571,high severity,0.29341769218444824,"['high severity', 'critical', 'medium severity', 'moderate severity', 'low severity']","[0.29341769218444824, 0.2929501235485077, 0.19611327350139618, 0.14716041088104248, 0.07035847753286362]",success
facebook_bart,LEFT OVARIAN TUMORY CYSTECTOMY LAPAROSCOPY,a30eabe1d3fa8dec251ba8d5bc5e195a,high severity,0.4091244041919708,"['high severity', 'critical', 'medium severity', 'moderate severity', 'low severity']","[0.4091244041919708, 0.2558540403842926, 0.19041390717029572, 0.09160575270652771, 0.05300185829401016]",success
facebook_bart,IUD REMOVAL,bbf40724966422c338062bd70b50e948,critical,0.3292042315006256,"['critical', 'medium severity', 'moderate severity', 'high severity', 'low severity']","[0.3292042315006256, 0.23122894763946533, 0.178033709526062, 0.16810765862464905, 0.09342542290687561]",success
facebook_bart,L-S COLUMN NMR,5d07053d92da5bd2cb91ef2421d7ba4f,low severity,0.39381203055381775,"['low severity', 'moderate severity', 'medium severity', 'critical', 'high severity']","[0.39381203055381775, 0.23142164945602417, 0.15793314576148987, 0.1217825785279274, 0.09505058825016022]",success
facebook_bart,BONE MARROW DONOR PROTOCOL,2944eaa203672420c835b433bfe47365,critical,0.34133169054985046,"['critical', 'moderate severity', 'medium severity', 'high severity', 'low severity']","[0.34133169054985046, 0.2886088490486145, 0.1740417629480362, 0.14905701577663422, 0.046960752457380295]",success
facebook_bart,COLONOSCOPY,02da9b48fd7cc758baa7c744217a8d42,critical,0.4213297367095947,"['critical', 'high severity', 'medium severity', 'low severity', 'moderate severity']","[0.4213297367095947, 0.2350022941827774, 0.15814658999443054, 0.09839485585689545, 0.08712651580572128]",success
facebook_bart,BONE MARROW ASPIRATION,479d5923f272d603ba3f8adf848af44c,high severity,0.27559879422187805,"['high severity', 'critical', 'medium severity', 'moderate severity', 'low severity']","[0.27559879422187805, 0.23263096809387207, 0.22048798203468323, 0.21442802250385284, 0.0568542405962944]",success
facebook_bart,"IQ: EXCISION OF INTERVERTEBRAL DISC IN LUMBAR SEGMENT VIA POSTERIOR PERCUTANEOUS PATH, ...",5244b7d4d5ceb33d8dfe87a964ef3a9a,moderate severity,0.45759961009025574,"['moderate severity', 'medium severity', 'low severity', 'critical', 'high severity']","[0.45759961009025574, 0.1889200061559677, 0.16212336719036102, 0.12295015901327133, 0.0684068351984024]",success
facebook_bart,CPER,bc5200139e1138d1574c9a8df23d85c7,critical,0.25905534625053406,"['critical', 'high severity', 'medium severity', 'moderate severity', 'low severity']","[0.25905534625053406, 0.20597222447395325, 0.18625904619693756, 0.18507197499275208, 0.16364146769046783]",success
facebook_bart,RESECTION,2966076e40ab9081e86787f326ebac59,critical,0.4150136411190033,"['critical', 'moderate severity', 'medium severity', 'low severity', 'high severity']","[0.4150136411190033, 0.19221919775009155, 0.1458093374967575, 0.12413293123245239, 0.12282487750053406]",success
facebook_bart,OPEN LEFT VARICOCELECTOMY.,cae26b1e5ee7f55d35146c7e652cf738,critical,0.38933852314949036,"['critical', 'moderate severity', 'medium severity', 'low severity', 'high severity']","[0.38933852314949036, 0.21919064223766327, 0.19633319973945618, 0.1044120118021965, 0.09072556346654892]",success
facebook_bart,EVDA,3fef23273f38e2a7a219be0b672ba083,critical,0.34783318638801575,"['critical', 'moderate severity', 'medium severity', 'high severity', 'low severity']","[0.34783318638801575, 0.19405615329742432, 0.18634380400180817, 0.16641251742839813, 0.10535436868667603]",success
facebook_bart,LBA FIBROBRONCH,4882f1245ed13ce309a891f1ec2318f2,low severity,0.2623043954372406,"['low severity', 'critical', 'medium severity', 'high severity', 'moderate severity']","[0.2623043954372406, 0.20998390018939972, 0.18838396668434143, 0.1838402897119522, 0.15548738837242126]",success
facebook_bart,NMR,164c7072cdef84e7a9eb27686b2cfe11,moderate severity,0.40698137879371643,"['moderate severity', 'critical', 'medium severity', 'low severity', 'high severity']","[0.40698137879371643, 0.22004252672195435, 0.14825445413589478, 0.11913516372442245, 0.1055864542722702]",success
facebook_bart,CARDIAC ANGIOTOMGRAPHY,d8116d6ed369b3f078fc7c0dc3d25ab6,high severity,0.5113707780838013,"['high severity', 'critical', 'medium severity', 'moderate severity', 'low severity']","[0.5113707780838013, 0.2967492640018463, 0.10379470884799957, 0.048213496804237366, 0.03987172618508339]",success
facebook_bart,RIGHT SHOULDER ARTHRSCOPY,165b46991275fa54a68975db4187944c,critical,0.37076106667518616,"['critical', 'medium severity', 'moderate severity', 'high severity', 'low severity']","[0.37076106667518616, 0.21749433875083923, 0.18781137466430664, 0.12724986672401428, 0.0966833233833313]",success
facebook_bart,ARTHRSCOPY,1004720ac35b5c54298ede8c2a857d25,critical,0.34792080521583557,"['critical', 'high severity', 'medium severity', 'moderate severity', 'low severity']","[0.34792080521583557, 0.20891636610031128, 0.16470420360565186, 0.1537460833787918, 0.12471261620521545]",success
facebook_bart,RIGHT HAND SYNOVIAL CYST RESECTION,c2aac77998703c099e18a56e86bdad3f,critical,0.38996756076812744,"['critical', 'medium severity', 'moderate severity', 'high severity', 'low severity']","[0.38996756076812744, 0.23682881891727448, 0.15063923597335815, 0.12115766853094101, 0.10140670090913773]",success
facebook_bart,SEPTORHINOPLASTY,0710cbe9d236de468150261b72bb8f3c,high severity,0.8399602770805359,"['high severity', 'critical', 'medium severity', 'low severity', 'moderate severity']","[0.8399602770805359, 0.10120794922113419, 0.026675742119550705, 0.022422542795538902, 0.009733472019433975]",success
facebook_bart,DECOMPRESSION AND RECONSTRUCTION OF ORBIT OR EYELID,051d7feb9d7aad725f04d6ff5e133c5a,critical,0.4137275516986847,"['critical', 'high severity', 'medium severity', 'moderate severity', 'low severity']","[0.4137275516986847, 0.22787369787693024, 0.18248975276947021, 0.11514061689376831, 0.060768354684114456]",success
facebook_bart,WIDE LOCAL RESECTION OF TUMOR IN THE RIGHT ARM PLUS FLAP OF,144c84b4af56a1cb117aec3763e2c5e7,high severity,0.6817140579223633,"['high severity', 'critical', 'medium severity', 'moderate severity', 'low severity']","[0.6817140579223633, 0.18052278459072113, 0.08475783467292786, 0.028717610985040665, 0.02428773231804371]",success
facebook_bart,BX HYSTEROSCOPY,1608ded512c8471ce1081a7144746333,high severity,0.7465572357177734,"['high severity', 'medium severity', 'critical', 'moderate severity', 'low severity']","[0.7465572357177734, 0.08701861649751663, 0.08254488557577133, 0.0578184612095356, 0.026060810312628746]",success
facebook_bart,ANTERIOR TURBINOPLASTY/ETMOIDECTOMY,b1247db7710afa161c7149aba529b16d,high severity,0.31736233830451965,"['high severity', 'critical', 'medium severity', 'moderate severity', 'low severity']","[0.31736233830451965, 0.2818993031978607, 0.18569259345531464, 0.1446118801832199, 0.07043390721082687]",success
facebook_bart,MOHS SURGERY.,0b3f69e9fca1e4700d99291e94ef19dd,high severity,0.45882946252822876,"['high severity', 'critical', 'medium severity', 'moderate severity', 'low severity']","[0.45882946252822876, 0.21151912212371826, 0.15261413156986237, 0.11299476772546768, 0.06404247134923935]",success
facebook_bart,IMPLEMENTATION OF CENTRAL CVC.,3eb84f84442086e0dee2552ca76393e6,critical,0.4251364767551422,"['critical', 'medium severity', 'moderate severity', 'low severity', 'high severity']","[0.4251364767551422, 0.1918831765651703, 0.1724717766046524, 0.11795522272586823, 0.09255335479974747]",success
facebook_bart,PROSTATE TUR.,e2230b72cfefbcaaf2d31c410215bde9,moderate severity,0.2789469063282013,"['moderate severity', 'high severity', 'medium severity', 'low severity', 'critical']","[0.2789469063282013, 0.22784915566444397, 0.21419617533683777, 0.14160165190696716, 0.1374060958623886]",success
facebook_bart,"CHOLECYSTECTOMY, UMBILICAL HERNIORRHAPHY.",72ac680dcc1df219c0f912b1c1f28de6,high severity,0.2907795310020447,"['high severity', 'critical', 'medium severity', 'moderate severity', 'low severity']","[0.2907795310020447, 0.24779346585273743, 0.22724628448486328, 0.1486007273197174, 0.08557997643947601]",success
facebook_bart,MID INFRACONDILEAL AMPUTATION,fa72d12d7e707e683e950a2fff6084c6,medium severity,0.48605814576148987,"['medium severity', 'moderate severity', 'critical', 'low severity', 'high severity']","[0.48605814576148987, 0.45307040214538574, 0.03422441706061363, 0.017173713073134422, 0.009473338723182678]",success
facebook_bart,COLONOSCOPY,02da9b48fd7cc758baa7c744217a8d42,critical,0.4213297367095947,"['critical', 'high severity', 'medium severity', 'low severity', 'moderate severity']","[0.4213297367095947, 0.2350022941827774, 0.15814658999443054, 0.09839485585689545, 0.08712651580572128]",success
facebook_bart,RIGHT HAND RECONSTRUCTIVE SURGERY,3e3500c3eac3e65b9e97e989f1f9b846,critical,0.43016374111175537,"['critical', 'high severity', 'medium severity', 'moderate severity', 'low severity']","[0.43016374111175537, 0.2073785364627838, 0.17164553701877594, 0.13891048729419708, 0.0519016869366169]",success
